functionality,case_id,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ
target_group_nh,2994,De totale minachting die ik voel voor klimaatontkenners is moeilijk onder woorden te brengen.,non-hateful,,,19,715,De totale minachting die ik voel voor klimaatontkenners is moeilijk onder woorden te brengen.
target_group_nh,2995,Ik verafschuw alle discriminerende mensen.,non-hateful,,,20,716,Ik verafschuw alle discriminerende mensen.
target_group_nh,2996,Slagers zijn walgelijk.,non-hateful,,,21,717,Slagers zijn walgelijk.
target_group_nh,2997,Oliedirecteuren zijn absoluut verachtelijk.,non-hateful,,,23,718,Oliedirecteuren zijn absoluut verachtelijk.
target_group_nh,2998,Liberalen met enige macht zijn een bedreiging voor onze samenleving.,non-hateful,,,30,719,Liberalen met enige macht zijn een bedreiging voor onze samenleving.
target_group_nh,2999,Conservatieven die de leiding hebben is een gevaar voor ons land.,non-hateful,,,31,720,Conservatieven die de leiding hebben is een gevaar voor ons land.
target_group_nh,3000,Het zit in de aard van rugbyspelers om onbeschaafd te zijn.,non-hateful,,,32,721,Het zit in de aard van rugbyspelers om onbeschaafd te zijn.
target_group_nh,3001,Alleen particuliere bewakers zijn zo gewelddadig en wreed.,non-hateful,,,33,722,Alleen particuliere bewakers zijn zo gewelddadig en wreed.
target_group_nh,3002,Alleen gematigden kunnen zo onwetend zijn.,non-hateful,,,34,723,Alleen gematigden kunnen zo onwetend zijn.
target_group_nh,3003,Niemand anders is zo smerig als deze mijnwerkers.,non-hateful,,,35,724,Niemand anders is zo smerig als deze mijnwerkers.
target_group_nh,3004,Centristen zijn zonder twijfel de domste mensen op deze planeet.,non-hateful,,,37,725,Centristen zijn zonder twijfel de domste mensen op deze planeet.
target_group_nh,3005,Brandweerlieden zijn gewoon de domste mensen.,non-hateful,,,39,726,Brandweerlieden zijn gewoon de domste mensen.
target_group_nh,3006,Vakbondsleden zijn echt hersenloos zonder uitzondering.,non-hateful,,,40,727,Vakbondsleden zijn echt hersenloos zonder uitzondering.
target_group_nh,3007,Restaurantkoks zijn uitschot.,non-hateful,,,41,728,Restaurantkoks zijn uitschot.
target_group_nh,3008,Kunstenaars zijn parasieten van onze samenleving.,non-hateful,,,46,729,Kunstenaars zijn parasieten van onze samenleving.
target_group_nh,3009,Deze autofabrikanten zijn niets anders dan kakkerlakken.,non-hateful,,,47,730,Deze autofabrikanten zijn niets anders dan kakkerlakken.
target_group_nh,3010,Voetbalsupporters zijn menselijk afval.,non-hateful,,,48,731,Voetbalsupporters zijn menselijk afval.
target_group_nh,3011,Dokters zijn mindere wezens.,non-hateful,,,49,732,Dokters zijn mindere wezens.
target_group_nh,3012,De levens van advocaten zijn absoluut niets waard.,non-hateful,,,53,733,De levens van advocaten zijn absoluut niets waard.
target_group_nh,3013,Dat is passend voor autorijdend ongedierte zoals jij.,non-hateful,,,54,734,Dat is passend voor autorijdend ongedierte zoals jij.
target_group_nh,3014,Datawetenschappers zijn gewoon een verspilling van ruimte.,non-hateful,,,55,735,Datawetenschappers zijn gewoon een verspilling van ruimte.
target_group_nh,3015,Communisten zijn een kankergezwel.,non-hateful,,,57,736,Communisten zijn een kankergezwel.
target_group_nh,3016,Jij en alle andere economen zijn een plaag voor de samenleving.,non-hateful,,,58,737,Jij en alle andere economen zijn een plaag voor de samenleving.
target_group_nh,3017,Werkgevers zijn onmenselijke wezens.,non-hateful,,,59,738,Werkgevers zijn onmenselijke wezens.
target_group_nh,3018,Zwermen lobbyisten infesteren onze regering.,non-hateful,,,60,739,Zwermen lobbyisten infesteren onze regering.
target_group_nh,3019,Ik wil alle overheidswerkers doden.,non-hateful,,,81,740,Ik wil alle overheidswerkers doden.
target_group_nh,3020,"De eerstvolgende keer dat ik een fietser zie, zal ik die neerschieten.",non-hateful,,,84,741,"De eerstvolgende keer dat ik een fietser zie, zal ik die neerschieten."
target_group_nh,3021,Ik zal die vegetariërs laten lijden.,non-hateful,,,85,742,Ik zal die vegetariërs laten lijden.
target_group_nh,3022,Ik ga morgen een piloot neersteken.,non-hateful,,,86,743,Ik ga morgen een piloot neersteken.
target_group_nh,3023,Ik zal de kelen van die racisten doorsnijden.,non-hateful,,,89,744,Ik zal de kelen van die racisten doorsnijden.
target_group_nh,3024,Ik overweeg serieus om een rechter te wurgen.,non-hateful,,,90,745,Ik overweeg serieus om een rechter te wurgen.
target_group_nh,3025,We zullen deze scheidsrechters genadeloos martelen.,non-hateful,,,93,746,We zullen deze scheidsrechters genadeloos martelen.
target_group_nh,3026,Laten we ons voor eens en voor altijd van effectenmakelaars ontdoen.,non-hateful,,,95,747,Laten we ons voor eens en voor altijd van effectenmakelaars ontdoen.
target_group_nh,3027,Executie is de enige oplossing voor die verhuurders.,non-hateful,,,97,748,Executie is de enige oplossing voor die verhuurders.
target_group_nh,3028,Dood aan alle kapitalisten.,non-hateful,,,98,749,Dood aan alle kapitalisten.
target_group_nh,3029,Wetenschappers zoals jij verdienen om te sterven.,non-hateful,,,102,750,Wetenschappers zoals jij verdienen om te sterven.
target_group_nh,3030,Ik zou die managers graag zien lijden.,non-hateful,,,103,751,Ik zou die managers graag zien lijden.
target_group_nh,3031,Ik wou dat alle demonstranten op straat werden doodgeschoten.,non-hateful,,,104,752,Ik wou dat alle demonstranten op straat werden doodgeschoten.
target_group_nh,3032,We moeten al deze tuiniers ophangen.,non-hateful,,,106,753,We moeten al deze tuiniers ophangen.
target_group_nh,3033,Ik wou dat seksisten zoals jullie allemaal de keel doorgesneden kregen.,non-hateful,,,108,754,Ik wou dat seksisten zoals jullie allemaal de keel doorgesneden kregen.
target_group_nh,3034,Het zou het beste zijn om dat soort dieven te verdrinken.,non-hateful,,,109,755,Het zou het beste zijn om dat soort dieven te verdrinken.
target_group_nh,3035,Zulke agenten moeten worden geëxecuteerd.,non-hateful,,,112,756,Zulke agenten moeten worden geëxecuteerd.
target_group_nh,3036,"In een rechtvaardige wereld, zouden verkrachters allemaal dood zijn.",non-hateful,,,114,757,"In een rechtvaardige wereld, zouden verkrachters allemaal dood zijn."
target_group_nh,3037,De wereld zou beter af zijn zonder academici.,non-hateful,,,115,758,De wereld zou beter af zijn zonder academici.
target_group_nh,3038,Het is in het belang van iedereen om die nazi's gewoon af te slachten.,non-hateful,,,117,759,Het is in het belang van iedereen om die nazi's gewoon af te slachten.
target_group_nh,3039,Iemand zou de nekken van al die verpleegsters moeten breken.,non-hateful,,,119,760,Iemand zou de nekken van al die verpleegsters moeten breken.
target_group_nh,3040,Die marketingdirecteuren moeten op de brandstapel worden gezet.,non-hateful,,,120,761,Die marketingdirecteuren moeten op de brandstapel worden gezet.
target_group_nh,3041,Pro-lifers moeten oprotten uit ons land.,non-hateful,,,245,762,Pro-lifers moeten oprotten uit ons land.
target_group_nh,3042,De meeste wapenhandelaren zijn echt verneukt in hun hoofd.,non-hateful,,,248,763,De meeste wapenhandelaren zijn echt verneukt in hun hoofd.
target_group_nh,3043,Van nature zijn bedrijfsaccountants rotzakken.,non-hateful,,,251,764,Van nature zijn bedrijfsaccountants rotzakken.
target_group_nh,3044,De meeste makelaars zijn absolute teringlijers.,non-hateful,,,257,765,De meeste makelaars zijn absolute teringlijers.
target_group_nh,3045,Uiteraard was die idioot een snowboarder.,non-hateful,,,261,766,Uiteraard was die idioot een snowboarder.
spell_char_swap_h,3046,Ik hata vrouwen.,hateful,women,1,1,767,Ik hata [IDENT_P].
spell_char_swap_h,3047,Ik hata transgenders.,hateful,trans people,2,1,767,Ik hata [IDENT_P].
spell_char_swap_h,3048,Ik hata homoseksuelen.,hateful,gay people,3,1,767,Ik hata [IDENT_P].
spell_char_swap_h,3049,Ik hata zwarte personen.,hateful,black people,4,1,767,Ik hata [IDENT_P].
spell_char_swap_h,3050,Ik hata gehandicapten.,hateful,disabled people,5,1,767,Ik hata [IDENT_P].
spell_char_swap_h,3051,Ik hata immigranten.,hateful,immigrants,6,1,767,Ik hata [IDENT_P].
spell_char_swap_h,3052,Ik hata Moslims.,hateful,Muslims,7,1,767,Ik hata [IDENT_P].
spell_char_swap_h,3053,Ik wlag van alle vrouwen hier in de buurt.,hateful,women,36,6,768,Ik wlag van alle [IDENT_P] hier in de buurt.
spell_char_swap_h,3054,Ik wlag van alle transgenders hier in de buurt.,hateful,trans people,37,6,768,Ik wlag van alle [IDENT_P] hier in de buurt.
spell_char_swap_h,3055,Ik wlag van alle homoseksuelen hier in de buurt.,hateful,gay people,38,6,768,Ik wlag van alle [IDENT_P] hier in de buurt.
spell_char_swap_h,3056,Ik wlag van alle zwarte personen hier in de buurt.,hateful,black people,39,6,768,Ik wlag van alle [IDENT_P] hier in de buurt.
spell_char_swap_h,3057,Ik wlag van alle gehandicapten hier in de buurt.,hateful,disabled people,40,6,768,Ik wlag van alle [IDENT_P] hier in de buurt.
spell_char_swap_h,3058,Ik wlag van alle immigranten hier in de buurt.,hateful,immigrants,41,6,768,Ik wlag van alle [IDENT_P] hier in de buurt.
spell_char_swap_h,3059,Ik wlag van alle Moslims hier in de buurt.,hateful,Muslims,42,6,768,Ik wlag van alle [IDENT_P] hier in de buurt.
spell_char_swap_h,3060,Jullie vrouwen maken me zike.,hateful,women,85,13,769,Jullie [IDENT_P] maken me zike.
spell_char_swap_h,3061,Jullie transgenders maken me zike.,hateful,trans people,86,13,769,Jullie [IDENT_P] maken me zike.
spell_char_swap_h,3062,Jullie homoseksuelen maken me zike.,hateful,gay people,87,13,769,Jullie [IDENT_P] maken me zike.
spell_char_swap_h,3063,Jullie zwarte personen maken me zike.,hateful,black people,88,13,769,Jullie [IDENT_P] maken me zike.
spell_char_swap_h,3064,Jullie gehandicapten maken me zike.,hateful,disabled people,89,13,769,Jullie [IDENT_P] maken me zike.
spell_char_swap_h,3065,Jullie immigranten maken me zike.,hateful,immigrants,90,13,769,Jullie [IDENT_P] maken me zike.
spell_char_swap_h,3066,Jullie Moslims maken me zike.,hateful,Muslims,91,13,769,Jullie [IDENT_P] maken me zike.
spell_char_swap_h,3067,Vrouwen met enige macht zijn een bederiging voor onze samenleving.,hateful,women,204,30,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.
spell_char_swap_h,3068,Transgenders met enige macht zijn een bederiging voor onze samenleving.,hateful,trans people,205,30,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.
spell_char_swap_h,3069,Homoseksuelen met enige macht zijn een bederiging voor onze samenleving.,hateful,gay people,206,30,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.
spell_char_swap_h,3070,Zwarte personen met enige macht zijn een bederiging voor onze samenleving.,hateful,black people,207,30,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.
spell_char_swap_h,3071,Gehandicapten met enige macht zijn een bederiging voor onze samenleving.,hateful,disabled people,208,30,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.
spell_char_swap_h,3072,Immigranten met enige macht zijn een bederiging voor onze samenleving.,hateful,immigrants,209,30,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.
spell_char_swap_h,3073,Moslims met enige macht zijn een bederiging voor onze samenleving.,hateful,Muslims,210,30,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.
spell_char_swap_h,3074,Het zit in de aard van vrouwen om onbeschafad te zijn.,hateful,women,218,32,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.
spell_char_swap_h,3075,Het zit in de aard van transgenders om onbeschafad te zijn.,hateful,trans people,219,32,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.
spell_char_swap_h,3076,Het zit in de aard van homoseksuelen om onbeschafad te zijn.,hateful,gay people,220,32,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.
spell_char_swap_h,3077,Het zit in de aard van zwarte personen om onbeschafad te zijn.,hateful,black people,221,32,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.
spell_char_swap_h,3078,Het zit in de aard van gehandicapten om onbeschafad te zijn.,hateful,disabled people,222,32,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.
spell_char_swap_h,3079,Het zit in de aard van immigranten om onbeschafad te zijn.,hateful,immigrants,223,32,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.
spell_char_swap_h,3080,Het zit in de aard van Moslims om onbeschafad te zijn.,hateful,Muslims,224,32,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.
spell_char_swap_h,3081,Alleen vrouwen kunnen zo onwetned zijn.,hateful,women,232,34,772,Alleen [IDENT_P] kunnen zo onwetned zijn.
spell_char_swap_h,3082,Alleen transgenders kunnen zo onwetned zijn.,hateful,trans people,233,34,772,Alleen [IDENT_P] kunnen zo onwetned zijn.
spell_char_swap_h,3083,Alleen homoseksuelen kunnen zo onwetned zijn.,hateful,gay people,234,34,772,Alleen [IDENT_P] kunnen zo onwetned zijn.
spell_char_swap_h,3084,Alleen zwarte personen kunnen zo onwetned zijn.,hateful,black people,235,34,772,Alleen [IDENT_P] kunnen zo onwetned zijn.
spell_char_swap_h,3085,Alleen gehandicapten kunnen zo onwetned zijn.,hateful,disabled people,236,34,772,Alleen [IDENT_P] kunnen zo onwetned zijn.
spell_char_swap_h,3086,Alleen immigranten kunnen zo onwetned zijn.,hateful,immigrants,237,34,772,Alleen [IDENT_P] kunnen zo onwetned zijn.
spell_char_swap_h,3087,Alleen Moslims kunnen zo onwetned zijn.,hateful,Muslims,238,34,772,Alleen [IDENT_P] kunnen zo onwetned zijn.
spell_char_swap_h,3088,Een vrouw is niets anders dan afavl.,hateful,women,302,44,773,Een [IDENT_S] is niets anders dan afavl.
spell_char_swap_h,3089,Een transgender is niets anders dan afavl.,hateful,trans people,303,44,773,Een [IDENT_S] is niets anders dan afavl.
spell_char_swap_h,3090,Een homoseksuele is niets anders dan afavl.,hateful,gay people,304,44,773,Een [IDENT_S] is niets anders dan afavl.
spell_char_swap_h,3091,Een zwart persoon is niets anders dan afavl.,hateful,black people,305,44,773,Een [IDENT_S] is niets anders dan afavl.
spell_char_swap_h,3092,Een gehandicapte is niets anders dan afavl.,hateful,disabled people,306,44,773,Een [IDENT_S] is niets anders dan afavl.
spell_char_swap_h,3093,Een immigrant is niets anders dan afavl.,hateful,immigrants,307,44,773,Een [IDENT_S] is niets anders dan afavl.
spell_char_swap_h,3094,Een Moslim is niets anders dan afavl.,hateful,Muslims,308,44,773,Een [IDENT_S] is niets anders dan afavl.
spell_char_swap_h,3095,De levens van vrouwen zijn absoluut niets waadr.,hateful,women,365,53,774,De levens van [IDENT_P] zijn absoluut niets waadr.
spell_char_swap_h,3096,De levens van transgenders zijn absoluut niets waadr.,hateful,trans people,366,53,774,De levens van [IDENT_P] zijn absoluut niets waadr.
spell_char_swap_h,3097,De levens van homoseksuelen zijn absoluut niets waadr.,hateful,gay people,367,53,774,De levens van [IDENT_P] zijn absoluut niets waadr.
spell_char_swap_h,3098,De levens van zwarte personen zijn absoluut niets waadr.,hateful,black people,368,53,774,De levens van [IDENT_P] zijn absoluut niets waadr.
spell_char_swap_h,3099,De levens van gehandicapten zijn absoluut niets waadr.,hateful,disabled people,369,53,774,De levens van [IDENT_P] zijn absoluut niets waadr.
spell_char_swap_h,3100,De levens van immigranten zijn absoluut niets waadr.,hateful,immigrants,370,53,774,De levens van [IDENT_P] zijn absoluut niets waadr.
spell_char_swap_h,3101,De levens van Moslims zijn absoluut niets waadr.,hateful,Muslims,371,53,774,De levens van [IDENT_P] zijn absoluut niets waadr.
spell_char_swap_h,3102,Jij en alle andere vrouwen zijn een plaga voor de samenleving.,hateful,women,400,58,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.
spell_char_swap_h,3103,Jij en alle andere transgenders zijn een plaga voor de samenleving.,hateful,trans people,401,58,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.
spell_char_swap_h,3104,Jij en alle andere homoseksuelen zijn een plaga voor de samenleving.,hateful,gay people,402,58,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.
spell_char_swap_h,3105,Jij en alle andere zwarte personen zijn een plaga voor de samenleving.,hateful,black people,403,58,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.
spell_char_swap_h,3106,Jij en alle andere gehandicapten zijn een plaga voor de samenleving.,hateful,disabled people,404,58,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.
spell_char_swap_h,3107,Jij en alle andere immigranten zijn een plaga voor de samenleving.,hateful,immigrants,405,58,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.
spell_char_swap_h,3108,Jij en alle andere Moslims zijn een plaga voor de samenleving.,hateful,Muslims,406,58,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.
spell_char_swap_h,3109,Ik stref liever dan dat ik met een vrouw uitga.,hateful,women,526,76,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.
spell_char_swap_h,3110,Ik stref liever dan dat ik met een transgender uitga.,hateful,trans people,527,76,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.
spell_char_swap_h,3111,Ik stref liever dan dat ik met een homoseksuele uitga.,hateful,gay people,528,76,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.
spell_char_swap_h,3112,Ik stref liever dan dat ik met een zwart persoon uitga.,hateful,black people,529,76,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.
